lore_code,lore_name,matched_sku,matched_product_name,score,action
8972,Sanctified Whetblade,MENU_KNOWLEDGE_03022,Sanctified Whetblade,1.000,UPDATED
8973,Glintstone Whetblade,MENU_KNOWLEDGE_03023,Glintstone Whetblade,1.000,UPDATED
8974,Black Whetblade,MENU_KNOWLEDGE_03024,Black Whetblade,1.000,UPDATED
8975,Unalloyed Gold Needle,MENU_KNOWLEDGE_03231,Unalloyed Gold Needle,1.000,DUPLICATE_SKIPPED
8976,Unalloyed Gold Needle,MENU_KNOWLEDGE_03231,Unalloyed Gold Needle,1.000,DUPLICATE_SKIPPED
8977,Valkyrie's Prosthesis,MENU_KNOWLEDGE_03233,Valkyrie_s Prosthesis,1.000,UPDATED
8978,Sellia's Secret,,,0.647,UNMATCHED
8979,Beast Eye,MENU_KNOWLEDGE_00637,Beast Eye,1.000,UPDATED
8980,Weathered Dagger,MENU_KNOWLEDGE_03222,Weathered Dagger,1.000,UPDATED
9023,Hoslow's Oath,MENU_KNOWLEDGE_13990,Hoslow_s Helm,0.769,LOW_CONFIDENCE
9100,About Sites of Grace,,,0.550,UNMATCHED
9101,About Sorceries and Incantations,,,0.500,UNMATCHED
9102,About Bows,,,0.583,UNMATCHED
9103,About Crouching,,,0.516,UNMATCHED
9104,About Stance-Breaking,,,0.529,UNMATCHED
9105,About Stakes of Marika,,,0.571,UNMATCHED
9106,About Guard Counters,,,0.579,UNMATCHED
9107,About the Map,,,0.615,UNMATCHED
9108,About Guidance of Grace,,,0.524,UNMATCHED
9109,About Horseback Riding,,,0.500,UNMATCHED
9110,About Death,,,0.583,UNMATCHED
9111,About Summoning Spirits,,,0.514,UNMATCHED
9112,About Guarding,,,0.593,UNMATCHED
9113,About Item Crafting,,,0.516,UNMATCHED
9115,About Flask of Wondrous Physick,,,0.478,UNMATCHED
9116,About Adding Skills,,,0.556,UNMATCHED
9117,About Birdseye Telescopes,,,0.458,UNMATCHED
9118,About Spiritspring Jumping,,,0.490,UNMATCHED
9119,About Vanquishing Enemy Groups,,,0.453,UNMATCHED
9120,About Teardrop Scarabs,,,0.634,UNMATCHED
9121,About Summoning Other Players,,,0.510,UNMATCHED
9122,About Cooperative Multiplayer,,,0.478,UNMATCHED
9123,About Competitive Multiplayer,,,0.478,UNMATCHED
9124,About Invasion Multiplayer,,,0.512,UNMATCHED
9125,About Hunter Multiplayer,,,0.488,UNMATCHED
9126,About Summoning Pools,,,0.556,UNMATCHED
9127,About Monument Icon,,,0.485,UNMATCHED
9128,About Requesting Help from Hunters,,,0.561,UNMATCHED
9129,About Skills,,,0.519,UNMATCHED
9130,About Fast Travel to Sites of Grace,,,0.491,UNMATCHED
9131,About Strengthening Armaments,,,0.545,UNMATCHED
9132,About Roundtable Hold,,,0.556,UNMATCHED
9134,About Materials,,,0.519,UNMATCHED
9135,About Containers,,,0.529,UNMATCHED
9136,About Adding Affinities,,,0.550,UNMATCHED
9137,About Pouches,,,0.519,UNMATCHED
9138,About Dodging,,,0.560,UNMATCHED
9140,About Wielding Armaments,,,0.615,UNMATCHED
9195,About Multiplayer,,,0.564,UNMATCHED
9200,Carrier Pigeon Letter [1],,,0.550,UNMATCHED
9201,Carrier Pigeon Letter [2],,,0.550,UNMATCHED
9300,Nomadic Warrior's Cookbook [1],MENU_KNOWLEDGE_03119,Nomadic Warrior_s Cookbook,0.963,UPDATED
9301,Nomadic Warrior's Cookbook [3],MENU_KNOWLEDGE_03119,Nomadic Warrior_s Cookbook,0.963,DUPLICATE_SKIPPED
9302,Nomadic Warrior's Cookbook [6],MENU_KNOWLEDGE_03119,Nomadic Warrior_s Cookbook,0.963,DUPLICATE_SKIPPED
9303,Nomadic Warrior's Cookbook [10],MENU_KNOWLEDGE_03119,Nomadic Warrior_s Cookbook,0.945,DUPLICATE_SKIPPED
9304,Fugitive Warrior's Recipe [5],,,0.524,UNMATCHED
9305,Nomadic Warrior's Cookbook [7],MENU_KNOWLEDGE_03119,Nomadic Warrior_s Cookbook,0.963,DUPLICATE_SKIPPED
9306,Nomadic Warrior's Cookbook [12],MENU_KNOWLEDGE_03119,Nomadic Warrior_s Cookbook,0.945,DUPLICATE_SKIPPED
9307,Nomadic Warrior's Cookbook [19],MENU_KNOWLEDGE_03119,Nomadic Warrior_s Cookbook,0.945,DUPLICATE_SKIPPED
9308,Nomadic Warrior's Cookbook [13],MENU_KNOWLEDGE_03119,Nomadic Warrior_s Cookbook,0.945,DUPLICATE_SKIPPED
9309,Nomadic Warrior's Cookbook [23],MENU_KNOWLEDGE_03119,Nomadic Warrior_s Cookbook,0.945,DUPLICATE_SKIPPED
9310,Nomadic Warrior's Cookbook [17],MENU_KNOWLEDGE_03119,Nomadic Warrior_s Cookbook,0.945,DUPLICATE_SKIPPED
9311,Nomadic Warrior's Cookbook [2],MENU_KNOWLEDGE_03119,Nomadic Warrior_s Cookbook,0.963,DUPLICATE_SKIPPED
9312,Nomadic Warrior's Cookbook [21],MENU_KNOWLEDGE_03119,Nomadic Warrior_s Cookbook,0.945,DUPLICATE_SKIPPED
9313,Missionary's Cookbook [6],MENU_KNOWLEDGE_03122,Missionary_s Cookbook,0.955,UPDATED
9320,Armorer's Cookbook [1],MENU_KNOWLEDGE_03120,Armorer_s Cookbook,0.947,UPDATED
9321,Armorer's Cookbook [2],MENU_KNOWLEDGE_03120,Armorer_s Cookbook,0.947,DUPLICATE_SKIPPED
9322,Nomadic Warrior's Cookbook [11],MENU_KNOWLEDGE_03119,Nomadic Warrior_s Cookbook,0.945,DUPLICATE_SKIPPED
9323,Nomadic Warrior's Cookbook [20],MENU_KNOWLEDGE_03119,Nomadic Warrior_s Cookbook,0.945,DUPLICATE_SKIPPED
9325,Armorer's Cookbook [7],MENU_KNOWLEDGE_03120,Armorer_s Cookbook,0.947,DUPLICATE_SKIPPED
9326,Armorer's Cookbook [4],MENU_KNOWLEDGE_03120,Armorer_s Cookbook,0.947,DUPLICATE_SKIPPED
9327,Nomadic Warrior's Cookbook [18],MENU_KNOWLEDGE_03119,Nomadic Warrior_s Cookbook,0.945,DUPLICATE_SKIPPED
9328,Armorer's Cookbook [3],MENU_KNOWLEDGE_03120,Armorer_s Cookbook,0.947,DUPLICATE_SKIPPED
9329,Nomadic Warrior's Cookbook [16],MENU_KNOWLEDGE_03119,Nomadic Warrior_s Cookbook,0.945,DUPLICATE_SKIPPED
9330,Armorer's Cookbook [6],MENU_KNOWLEDGE_03120,Armorer_s Cookbook,0.947,DUPLICATE_SKIPPED
9331,Armorer's Cookbook [5],MENU_KNOWLEDGE_03120,Armorer_s Cookbook,0.947,DUPLICATE_SKIPPED
9340,Glintstone Craftsman's Cookbook [4],MENU_KNOWLEDGE_03121,Glintstone Craftman_s Cookbook,0.952,UPDATED
9341,Glintstone Craftsman's Cookbook [1],MENU_KNOWLEDGE_03121,Glintstone Craftman_s Cookbook,0.952,DUPLICATE_SKIPPED
9342,Glintstone Craftsman's Cookbook [5],MENU_KNOWLEDGE_03121,Glintstone Craftman_s Cookbook,0.952,DUPLICATE_SKIPPED
9343,Nomadic Warrior's Cookbook [9],MENU_KNOWLEDGE_03119,Nomadic Warrior_s Cookbook,0.963,DUPLICATE_SKIPPED
9344,Glintstone Craftsman's Cookbook [8],MENU_KNOWLEDGE_03121,Glintstone Craftman_s Cookbook,0.952,DUPLICATE_SKIPPED
9345,Glintstone Craftsman's Cookbook [2],MENU_KNOWLEDGE_03121,Glintstone Craftman_s Cookbook,0.952,DUPLICATE_SKIPPED
9346,Glintstone Craftsman's Cookbook [6],MENU_KNOWLEDGE_03121,Glintstone Craftman_s Cookbook,0.952,DUPLICATE_SKIPPED
9347,Glintstone Craftsman's Cookbook [7],MENU_KNOWLEDGE_03121,Glintstone Craftman_s Cookbook,0.952,DUPLICATE_SKIPPED
9348,Glintstone Craftsman's Cookbook [3],MENU_KNOWLEDGE_03121,Glintstone Craftman_s Cookbook,0.952,DUPLICATE_SKIPPED
9360,Missionary's Cookbook [2],MENU_KNOWLEDGE_03122,Missionary_s Cookbook,0.955,DUPLICATE_SKIPPED
9361,Missionary's Cookbook [1],MENU_KNOWLEDGE_03122,Missionary_s Cookbook,0.955,DUPLICATE_SKIPPED
9363,Missionary's Cookbook [5],MENU_KNOWLEDGE_03122,Missionary_s Cookbook,0.955,DUPLICATE_SKIPPED
9364,Missionary's Cookbook [4],MENU_KNOWLEDGE_03122,Missionary_s Cookbook,0.955,DUPLICATE_SKIPPED
9365,Missionary's Cookbook [3],MENU_KNOWLEDGE_03122,Missionary_s Cookbook,0.955,DUPLICATE_SKIPPED
9380,Nomadic Warrior's Cookbook [4],MENU_KNOWLEDGE_03119,Nomadic Warrior_s Cookbook,0.963,DUPLICATE_SKIPPED
9383,Nomadic Warrior's Cookbook [5],MENU_KNOWLEDGE_03119,Nomadic Warrior_s Cookbook,0.963,DUPLICATE_SKIPPED
9384,Perfumer's Cookbook [1],MENU_KNOWLEDGE_03123,Perfumer_s Cookbook,0.950,UPDATED
9385,Perfumer's Cookbook [2],MENU_KNOWLEDGE_03123,Perfumer_s Cookbook,0.950,DUPLICATE_SKIPPED
9386,Perfumer's Cookbook [3],MENU_KNOWLEDGE_03123,Perfumer_s Cookbook,0.950,DUPLICATE_SKIPPED
9387,Nomadic Warrior's Cookbook [14],MENU_KNOWLEDGE_03119,Nomadic Warrior_s Cookbook,0.945,DUPLICATE_SKIPPED
9388,Nomadic Warrior's Cookbook [8],MENU_KNOWLEDGE_03119,Nomadic Warrior_s Cookbook,0.963,DUPLICATE_SKIPPED
9389,Nomadic Warrior's Cookbook [22],MENU_KNOWLEDGE_03119,Nomadic Warrior_s Cookbook,0.945,DUPLICATE_SKIPPED
9390,Nomadic Warrior's Cookbook [15],MENU_KNOWLEDGE_03119,Nomadic Warrior_s Cookbook,0.945,DUPLICATE_SKIPPED
9391,Nomadic Warrior's Cookbook [24],MENU_KNOWLEDGE_03119,Nomadic Warrior_s Cookbook,0.945,DUPLICATE_SKIPPED
9392,Perfumer's Cookbook [4],MENU_KNOWLEDGE_03123,Perfumer_s Cookbook,0.950,DUPLICATE_SKIPPED
9393,Perfumer's Cookbook (13),MENU_KNOWLEDGE_03123,Perfumer_s Cookbook,0.927,LOW_CONFIDENCE
9400,Ancient Dragon Apostle's Cookbook [1],MENU_KNOWLEDGE_03124,Ancient Dragon Apostle_s Cookbook,0.971,UPDATED
9401,Ancient Dragon Apostle's Cookbook [2],MENU_KNOWLEDGE_03124,Ancient Dragon Apostle_s Cookbook,0.971,DUPLICATE_SKIPPED
9402,Ancient Dragon Apostle's Cookbook [4],MENU_KNOWLEDGE_03124,Ancient Dragon Apostle_s Cookbook,0.971,DUPLICATE_SKIPPED
9403,Ancient Dragon Apostle's Cookbook [3],MENU_KNOWLEDGE_03124,Ancient Dragon Apostle_s Cookbook,0.971,DUPLICATE_SKIPPED
9420,Fevor's Cookbook [1],MENU_KNOWLEDGE_03125,Fevor_s Cookbook,0.941,UPDATED
9421,Fevor's Cookbook [3],MENU_KNOWLEDGE_03125,Fevor_s Cookbook,0.941,DUPLICATE_SKIPPED
9422,Fevor's Cookbook [2],MENU_KNOWLEDGE_03125,Fevor_s Cookbook,0.941,DUPLICATE_SKIPPED
9423,Missionary's Cookbook [7],MENU_KNOWLEDGE_03122,Missionary_s Cookbook,0.955,DUPLICATE_SKIPPED
9440,Frenzied's Cookbook [1],MENU_KNOWLEDGE_03126,Frenzied_s Cookbook,0.950,UPDATED
9441,Frenzied's Cookbook [2],MENU_KNOWLEDGE_03126,Frenzied_s Cookbook,0.950,DUPLICATE_SKIPPED
9500,Cracked Pot,MENU_KNOWLEDGE_00504,Cracked Pot,1.000,UPDATED
9501,Ritual Pot,MENU_KNOWLEDGE_03010,Ritual Pot,1.000,UPDATED
9510,Perfume Bottle,MENU_KNOWLEDGE_00443,Perfume Bottle,1.000,UPDATED
10000,Glass Shard,MENU_KNOWLEDGE_00382,Glass Shard,1.000,UPDATED
10010,Golden Seed,,,0.741,UNMATCHED
10020,Sacred Tear,,,0.667,UNMATCHED
10030,Memory Stone,MENU_KNOWLEDGE_00553,Memory Stone,1.000,UPDATED
10040,Talisman Pouch,MENU_KNOWLEDGE_00554,Talisman Pouch,1.000,UPDATED
10060,Dragon Heart,MENU_KNOWLEDGE_03230,Dragon Heart,1.000,UPDATED
10070,Lost Ashes of War,,,0.600,UNMATCHED
10080,Great Rune of the Unborn,MENU_KNOWLEDGE_03202,Copy of Great Rune of the Unborn,0.857,LOW_CONFIDENCE
10100,Smithing Stone [1],,,0.579,UNMATCHED
10101,Smithing Stone [2],,,0.579,UNMATCHED
10102,Smithing Stone [3],,,0.579,UNMATCHED
10103,Smithing Stone [4],,,0.579,UNMATCHED
10104,Smithing Stone [5],,,0.579,UNMATCHED
10105,Smithing Stone [6],,,0.579,UNMATCHED
10106,Smithing Stone [7],,,0.579,UNMATCHED
10107,Smithing Stone [8],,,0.579,UNMATCHED
10140,Ancient Dragon Smithing Stone,MENU_KNOWLEDGE_06069,Ancient Dragons_ Lightning Strike,0.787,LOW_CONFIDENCE
10160,Somber Smithing Stone [1],,,0.542,UNMATCHED
10161,Somber Smithing Stone [2],,,0.542,UNMATCHED
10162,Somber Smithing Stone [3],,,0.541,UNMATCHED
10163,Somber Smithing Stone [4],,,0.541,UNMATCHED
10164,Somber Smithing Stone [5],,,0.541,UNMATCHED
10165,Somber Smithing Stone [6],,,0.541,UNMATCHED
10166,Somber Smithing Stone [7],,,0.541,UNMATCHED
10167,Somber Smithing Stone [8],,,0.541,UNMATCHED
10168,Somber Ancient Dragon Smithing Stone,,,0.706,UNMATCHED
10200,Somber Smithing Stone [9],,,0.541,UNMATCHED
10900,Grave Glovewort [1],,,0.621,UNMATCHED
10901,Grave Glovewort [2],,,0.621,UNMATCHED
10902,Grave Glovewort [3],,,0.621,UNMATCHED
10903,Grave Glovewort [4],,,0.621,UNMATCHED
10904,Grave Glovewort [5],,,0.621,UNMATCHED
10905,Grave Glovewort [6],,,0.621,UNMATCHED
10906,Grave Glovewort [7],,,0.621,UNMATCHED
10907,Grave Glovewort [8],,,0.621,UNMATCHED
10908,Grave Glovewort [9],,,0.621,UNMATCHED
10909,Great Grave Glovewort,,,0.579,UNMATCHED
10910,Ghost Glovewort [1],,,0.516,UNMATCHED
10911,Ghost Glovewort [2],,,0.516,UNMATCHED
10912,Ghost Glovewort [3],,,0.516,UNMATCHED
10913,Ghost Glovewort [4],,,0.516,UNMATCHED
10914,Ghost Glovewort [5],,,0.516,UNMATCHED
10915,Ghost Glovewort [6],,,0.516,UNMATCHED
10916,Ghost Glovewort [7],,,0.516,UNMATCHED
10917,Ghost Glovewort [8],,,0.516,UNMATCHED
10918,Ghost Glovewort [9],,,0.516,UNMATCHED
10919,Great Ghost Glovewort,,,0.571,UNMATCHED
11000,Crimsonspill Crystal Tear,MENU_KNOWLEDGE_00400,Crimsonspill Crystal Tear,1.000,UPDATED
11001,Greenspill Crystal Tear,MENU_KNOWLEDGE_00401,Greenspill Crystal Tear,1.000,UPDATED
11002,Crimson Crystal Tear,MENU_KNOWLEDGE_00402,Crimson Crystal Tear,1.000,UPDATED
11004,Cerulean Crystal Tear,MENU_KNOWLEDGE_00404,Cerulean Crystal Tear,1.000,UPDATED
11006,Speckled Hardtear,MENU_KNOWLEDGE_00406,Speckled Hardtear,1.000,UPDATED
11007,Crimson Bubbletear,MENU_KNOWLEDGE_00407,Crimson Bubbletear,1.000,UPDATED
11008,Opaline Bubbletear,MENU_KNOWLEDGE_00408,Opaline Bubbletear,1.000,UPDATED
11009,Crimsonburst Crystal Tear,MENU_KNOWLEDGE_00409,Crimsonburst Crystal Tear,1.000,UPDATED
11010,Greenburst Crystal Tear,MENU_KNOWLEDGE_00410,Greenburst Crystal Tear,1.000,UPDATED
11011,Opaline Hardtear,MENU_KNOWLEDGE_00411,Opaline Hardtear,1.000,UPDATED
11012,Winged Crystal Tear,MENU_KNOWLEDGE_00412,Winged Crystal Tear,1.000,UPDATED
11013,Thorny Cracked Tear,MENU_KNOWLEDGE_00413,Thorny Cracked Tear,1.000,UPDATED
11014,Spiked Cracked Tear,MENU_KNOWLEDGE_00414,Spiked Cracked Tear,1.000,UPDATED
11015,Windy Crystal Tear,MENU_KNOWLEDGE_00415,Windy Crystal Tear,1.000,UPDATED
11016,Ruptured Crystal Tear,MENU_KNOWLEDGE_00416,Ruptured Crystal Tear,1.000,UPDATED
11018,Leaden Hardtear,MENU_KNOWLEDGE_00418,Leaden Hardtear,1.000,UPDATED
11019,Twiggy Cracked Tear,MENU_KNOWLEDGE_00413,Thorny Cracked Tear,0.789,LOW_CONFIDENCE
11020,Crimsonwhorl Bubbletear,MENU_KNOWLEDGE_00420,Crimsonwhorl Bubbletear,1.000,UPDATED
11021,Strength-knot Crystal Tear,MENU_KNOWLEDGE_00421,Strength-Knot Crystal Tear,1.000,UPDATED
11022,Dexterity-knot Crystal Tear,MENU_KNOWLEDGE_00422,Dexterity-Knot Crystal Tear,1.000,UPDATED
11023,Intelligence-knot Crystal Tear,MENU_KNOWLEDGE_00423,Intelligence-Knot Crystal Tear,1.000,UPDATED
11024,Faith-knot Crystal Tear,MENU_KNOWLEDGE_00424,Faith-Knot Crystal Tear,1.000,UPDATED
11025,Cerulean Hidden Tear,MENU_KNOWLEDGE_00425,Cerulean Hidden Tear,1.000,UPDATED
11026,Stonebarb Cracked Tear,MENU_KNOWLEDGE_00426,Stonebarb Cracked Tear,1.000,UPDATED
11027,Purifying Crystal Tear,MENU_KNOWLEDGE_00427,Purifying Crystal Tear,1.000,UPDATED
11028,Flame-Shrouding Cracked Tear,MENU_KNOWLEDGE_00428,Flame-Shrouding Cracked Tear,1.000,UPDATED
11029,Magic-Shrouding Cracked Tear,MENU_KNOWLEDGE_00429,Magic-Shrouding Cracked Tear,1.000,UPDATED
11030,Lightning-Shrouding Cracked Tear,MENU_KNOWLEDGE_00430,Lightning-Shrouding Cracked Tear,1.000,UPDATED
11031,Holy-Shrouding Cracked Tear,MENU_KNOWLEDGE_00431,Holy-Shrouding Cracked Tear,1.000,UPDATED
15000,Sliver of Meat,MENU_KNOWLEDGE_00506,Sliver of Meat,1.000,UPDATED
15010,Beast Liver,MENU_KNOWLEDGE_00507,Beast Liver,1.000,UPDATED
15020,Lump of Flesh,MENU_KNOWLEDGE_00508,Lump of Flesh,1.000,UPDATED
15030,Beast Blood,MENU_KNOWLEDGE_00509,Beast Blood,1.000,UPDATED
15040,Old Fang,MENU_KNOWLEDGE_00510,Old Fang,1.000,UPDATED
15050,Budding Horn,MENU_KNOWLEDGE_00511,Budding Horn,1.000,UPDATED
15060,Flight Pinion,MENU_KNOWLEDGE_00512,Flight Pinion,1.000,UPDATED
15070,Hidden Plumage,,,0.560,UNMATCHED
15080,Four-Toed Fowl Foot,MENU_KNOWLEDGE_00514,Four-Toed Fowl Foot,1.000,UPDATED
15090,Turtle Neck Meat,MENU_KNOWLEDGE_00515,Turtle Neck Meat,1.000,UPDATED
15100,Human Bone Shard,MENU_KNOWLEDGE_00516,Human Bone Shard,1.000,UPDATED
15110,Great Dragonfly Head,MENU_KNOWLEDGE_00517,Great Dragonfly Head,1.000,UPDATED
15120,Slumbering Egg,MENU_KNOWLEDGE_00518,Slumbering Egg,1.000,UPDATED
15130,Crab Eggs,MENU_KNOWLEDGE_00519,Crab Eggs,1.000,UPDATED
15140,Land Octopus Ovary,MENU_KNOWLEDGE_00520,Land Octopus Ovary,1.000,UPDATED
15150,Miranda Powder,MENU_KNOWLEDGE_00521,Miranda Powder,1.000,UPDATED
15160,Strip of White Flesh,MENU_KNOWLEDGE_00522,Strip of White Flesh,1.000,UPDATED
15310,Golden Dung,,,0.667,UNMATCHED
15340,Thin Beast Bones,MENU_KNOWLEDGE_01020,Hefty Beast Bone,0.750,LOW_CONFIDENCE
15341,Hefty Beast Bone,MENU_KNOWLEDGE_01020,Hefty Beast Bone,1.000,UPDATED
15390,Glinstone Scrap,MENU_KNOWLEDGE_15300,Glintstone Scarab,0.875,LOW_CONFIDENCE
15400,String,MENU_KNOWLEDGE_00505,String,1.000,UPDATED
15410,Living Jar Shard,MENU_KNOWLEDGE_01026,Living Jar Shard,1.000,UPDATED
15420,Albinauric Bloodclot,MENU_KNOWLEDGE_01029,Albinauric Bloodclot,1.000,UPDATED
15430,Stormhawk Feather,MENU_KNOWLEDGE_01047,Stormhawk Feather,1.000,UPDATED
20650,Poisonbloom,MENU_KNOWLEDGE_01013,Poisonbloom,1.000,UPDATED
20651,Trina's Lily,MENU_KNOWLEDGE_01014,Trina_s Lily,1.000,UPDATED
20652,Fulgurbloom,MENU_KNOWLEDGE_01031,Fulgurbloom,1.000,UPDATED
20653,Miquella's Lily,MENU_KNOWLEDGE_01039,Miquella_s Lily,1.000,UPDATED
20654,Grave Violet,MENU_KNOWLEDGE_01033,Grave Violet,1.000,UPDATED
20660,Faded Erdleaf Flower,MENU_KNOWLEDGE_01003,Faded Erdleaf Flower,1.000,UPDATED
20680,Erdleaf Flower,MENU_KNOWLEDGE_00526,Erdleaf Flower,1.000,UPDATED
20681,Altus Bloom,MENU_KNOWLEDGE_01001,Altus Bloom,1.000,UPDATED
20682,Fire Blossom,MENU_KNOWLEDGE_01006,Fire Blossom,1.000,UPDATED
20683,Golden Sunflower,MENU_KNOWLEDGE_01021,Golden Sunflower,1.000,UPDATED
20685,Tarnished Golden Sunflower,MENU_KNOWLEDGE_01044,Tarnished Golden Sunflower,1.000,UPDATED
20690,Herba,MENU_KNOWLEDGE_00533,Herba,1.000,UPDATED
20691,Arteria Leaf,MENU_KNOWLEDGE_01042,Arteria Leaf,1.000,UPDATED
20710,Dewkissed Herba,MENU_KNOWLEDGE_01008,Dewkissed Herba,1.000,UPDATED
20720,Rowa Fruit,MENU_KNOWLEDGE_00531,Rowa Fruit,1.000,UPDATED
20721,Golden Rowa,MENU_KNOWLEDGE_00532,Golden Rowa,1.000,UPDATED
20722,Rimed Rowa,MENU_KNOWLEDGE_01005,Rimed Rowa,1.000,UPDATED
20723,Bloodrose,MENU_KNOWLEDGE_01028,Bloodrose,1.000,UPDATED
20740,Eye of Yelough,MENU_KNOWLEDGE_01025,Eye of Yelough,1.000,UPDATED
20750,Crystal Bud,MENU_KNOWLEDGE_01000,Crystal Bud,1.000,UPDATED
20751,Rimed Crystal Bud,MENU_KNOWLEDGE_01007,Rimed Crystal Bud,1.000,UPDATED
20753,Sacramental Bud,MENU_KNOWLEDGE_01016,Sacramental Bud,1.000,UPDATED
20760,Mushroom,MENU_KNOWLEDGE_01024,Mushroom,1.000,UPDATED
20761,Melted Mushroom,MENU_KNOWLEDGE_01009,Melted Mushroom,1.000,UPDATED
20770,Toxic Mushroom,MENU_KNOWLEDGE_01004,Toxic Mushroom,1.000,UPDATED
20775,Root Resin,MENU_KNOWLEDGE_00542,Root Resin,1.000,UPDATED
20780,Cracked Crystal,MENU_KNOWLEDGE_00541,Cracked Crystal,1.000,UPDATED
20795,Sanctuary Stone,MENU_KNOWLEDGE_01038,Sanctuary Stone,1.000,UPDATED
20800,Nascent Butterfly,MENU_KNOWLEDGE_01043,Nascent Butterfly,1.000,UPDATED
20801,Aeonian Butterfly,MENU_KNOWLEDGE_01015,Aeonian Butterfly,1.000,UPDATED
20802,Smoldering Butterfly,MENU_KNOWLEDGE_01034,Smoldering Butterfly,1.000,UPDATED
20810,Silver Firefly,MENU_KNOWLEDGE_01018,Silver Firefly,1.000,UPDATED
20811,Gold Firefly,MENU_KNOWLEDGE_01019,Gold Firefly,1.000,UPDATED
20812,Glintstone Firefly,MENU_KNOWLEDGE_01045,Glintstone Firefly,1.000,UPDATED
20820,Golden Centipede,MENU_KNOWLEDGE_01030,Golden Centipede,1.000,UPDATED
20825,Silver Tear Husk,MENU_KNOWLEDGE_01037,Silver Tear Husk,1.000,UPDATED
20830,Gold-Tinged Excrement,MENU_KNOWLEDGE_00538,Gold-Tinged Excrement,1.000,UPDATED
20831,Blood-Tainted Excrement,MENU_KNOWLEDGE_00539,Blood-Tainted Excrement,1.000,UPDATED
20840,Cave Moss,MENU_KNOWLEDGE_01022,Cave Moss,1.000,UPDATED
20841,Budding Cave Moss,MENU_KNOWLEDGE_01023,Budding Cave Moss,1.000,UPDATED
20842,Crystal Cave Moss,MENU_KNOWLEDGE_01032,Crystal Cave Moss,1.000,UPDATED
20845,Yellow Ember,MENU_KNOWLEDGE_01046,Yellow Ember,1.000,UPDATED
20850,Volcanic Stone,MENU_KNOWLEDGE_01002,Volcanic Stone,1.000,UPDATED
20852,Formic Rock,MENU_KNOWLEDGE_01017,Formic Rock,1.000,UPDATED
20855,Gravel Stone,MENU_KNOWLEDGE_01027,Gravel Stone,1.000,UPDATED
200000,Black Knife Tiche,MENU_KNOWLEDGE_13190,Black Knife Hood,0.788,LOW_CONFIDENCE
201000,Banished Knight Oleg,MENU_KNOWLEDGE_13220,Banished Knight Helm,0.850,LOW_CONFIDENCE
201001,Banished Knight Oleg +1,MENU_KNOWLEDGE_13220,Banished Knight Helm,0.810,LOW_CONFIDENCE
202000,Banished Knight Engvall,MENU_KNOWLEDGE_13220,Banished Knight Helm,0.837,LOW_CONFIDENCE
203000,Fanged Imp Ashes,,,0.571,UNMATCHED
204000,Latenna the Albinauric,,,0.556,UNMATCHED
205000,Nomad Ashes,,,0.600,UNMATCHED
206000,Nightmaiden & Swordstress Puppets,,,0.600,UNMATCHED
207000,Mimic Tear Ashes,,,0.562,UNMATCHED
208000,Crystalian Ashes,,,0.710,UNMATCHED
208001,Crystalian Ashes +1,,,0.667,UNMATCHED
209000,Ancestral Follower Ashes,,,0.605,UNMATCHED
210000,Winged Misbegotten Ashes,,,0.651,UNMATCHED
211000,Albinauric Ashes,MENU_KNOWLEDGE_12044,Albinauric Shield,0.848,LOW_CONFIDENCE
212000,Skeletal Militiaman Ashes,,,0.632,UNMATCHED
213000,Skeletal Bandit Ashes,,,0.647,UNMATCHED
214000,Oracle Envoy Ashes,,,0.562,UNMATCHED
215000,Putrid Corpse Ashes,,,0.537,UNMATCHED
216000,Depraved Perfumer Carmaan,MENU_KNOWLEDGE_13741,Depraved Perfumer Robe,0.809,LOW_CONFIDENCE
217000,Perfumer Tricia,,,0.714,UNMATCHED
218000,Glintstone Sorcerer Ashes,,,0.714,UNMATCHED
219000,Twinsage Sorcerer Ashes,,,0.619,UNMATCHED
220000,Page Ashes,,,0.696,UNMATCHED
221000,Battlemage Hugues,MENU_KNOWLEDGE_14681,Battlemage Robe,0.750,LOW_CONFIDENCE
222000,Clayman Ashes,,,0.600,UNMATCHED
223000,Cleanrot Knight Finlay,,,0.629,UNMATCHED
224000,Kindred of Rot Ashes,,,0.681,UNMATCHED
225000,Marionette Soldier Ashes,MENU_KNOWLEDGE_14350,Marionette Soldier Helm,0.894,LOW_CONFIDENCE
226000,Avionette Soldier Ashes,MENU_KNOWLEDGE_14350,Marionette Soldier Helm,0.826,LOW_CONFIDENCE
227000,Fire Monk Ashes,MENU_KNOWLEDGE_13503,Fire Monk Greaves,0.812,LOW_CONFIDENCE
228000,Blackflame Monk Amon,MENU_KNOWLEDGE_13511,Blackflame Monk Armor,0.927,LOW_CONFIDENCE
229000,Man-Serpent Ashes,MENU_KNOWLEDGE_12002,Man-Serpent_s Shield,0.811,LOW_CONFIDENCE
230000,Azula Beastman Ashes,,,0.634,UNMATCHED
231000,Kaiden Sellsword Ashes,,,0.600,UNMATCHED
232000,Lone Wolf Ashes,,,0.600,UNMATCHED
233000,Giant Rat Ashes,,,0.581,UNMATCHED
233005,Giant Rat Ashes +5,,,0.552,UNMATCHED
233010,Giant Rat Ashes +10,,,0.533,UNMATCHED
234000,Demi-Human Ashes,,,0.600,UNMATCHED
